"Year";"idSchool";"idClass";"idChild";"Gender";"age";"ansia";"geom"
2016;"School151";"Class1499";"Child29985";"F";9.54;-0.996;0.272
2016;"School151";"Class1499";"Child29986";"M";10.36;1.099;-0.417
2016;"School151";"Class1499";"Child29987";"F";9.63;1.402;1.164
2016;"School151";"Class1499";"Child29988";"F";9.58;0.332;0.381
2016;"School151";"Class1499";"Child29989";"M";9.89;-0.603;0.15
2016;"School151";"Class1499";"Child29990";"M";10.19;-0.613;1.704
2016;"School151";"Class1499";"Child29991";"F";10.49;1.445;-0.716
2016;"School151";"Class1499";"Child29992";"M";10.07;0.399;0.274
2016;"School151";"Class1499";"Child29993";"M";9.59;-0.538;1.133
2016;"School151";"Class1499";"Child29994";"M";9.82;0.529;0.227
2016;"School151";"Class1499";"Child29995";"F";10.06;-0.404;-0.339
2016;"School151";"Class1499";"Child29996";"F";9.72;3.179;-0.029
2016;"School151";"Class1500";"Child29997";"M";10.08;-0.634;0.634
2016;"School151";"Class1500";"Child29998";"M";9.8;0.717;-0.005
2016;"School151";"Class1500";"Child29999";"M";10.24;0.939;1.179
2016;"School151";"Class1500";"Child30000";"M";10.47;0.645;1.055
2016;"School151";"Class1500";"Child30001";"M";9.86;-0.965;1.532
2016;"School151";"Class1500";"Child30002";"F";10.1;0.3;0.362
2016;"School151";"Class1500";"Child30003";"M";9.99;0.849;0.706
2016;"School151";"Class1500";"Child30004";"M";10.11;-0.109;1.371
2016;"School151";"Class1500";"Child30005";"M";10.07;-0.54;0.66
2016;"School151";"Class1500";"Child30006";"M";9.92;-0.848;1.086
2016;"School151";"Class1500";"Child30007";"F";9.92;0.688;-0.486
2016;"School151";"Class1500";"Child30008";"M";9.99;-0.377;0.683
2016;"School151";"Class1500";"Child30009";"M";10.2;0.376;1.208
2016;"School151";"Class1500";"Child30010";"F";10.18;-0.933;-0.367
2016;"School151";"Class1500";"Child30011";"M";10.48;-0.23;0.839
2016;"School151";"Class1500";"Child30012";"M";10.21;2.177;0.643
2016;"School151";"Class1500";"Child30013";"M";10.5;0.604;-0.746
2016;"School151";"Class1500";"Child30014";"F";10.33;1.242;0.168
2016;"School151";"Class1500";"Child30015";"F";10.07;0.519;1.402
2016;"School151";"Class1501";"Child30016";"M";10.38;0.577;1.662
2016;"School151";"Class1501";"Child30017";"F";10.19;0.32;0.806
2016;"School151";"Class1501";"Child30018";"F";9.69;0.697;0.63
2016;"School151";"Class1501";"Child30019";"F";10.22;-0.566;1.072
2016;"School151";"Class1501";"Child30020";"F";9.96;1.561;1.442
2016;"School151";"Class1501";"Child30021";"M";10.14;0.55;1.2
2016;"School151";"Class1501";"Child30022";"F";10.15;1.103;0.8
2016;"School151";"Class1501";"Child30023";"F";9.72;-1.245;0.809
2016;"School151";"Class1501";"Child30024";"M";10.16;0.635;1.218
2016;"School151";"Class1501";"Child30025";"M";10.19;-0.563;1.083
2016;"School151";"Class1501";"Child30026";"M";9.95;-1.055;1.535
2016;"School151";"Class1501";"Child30027";"M";9.76;-0.48;0.615
2016;"School151";"Class1501";"Child30028";"F";9.68;-0.114;-0.512
2016;"School151";"Class1501";"Child30029";"M";10.44;-0.259;0.921
2016;"School151";"Class1501";"Child30030";"F";9.96;-0.063;0.236
2016;"School151";"Class1501";"Child30031";"M";10.24;-1.194;0.724
2016;"School151";"Class1501";"Child30032";"F";10.4;-0.151;-0.106
2016;"School151";"Class1501";"Child30033";"M";10.19;-0.47;0.417
2016;"School151";"Class1501";"Child30034";"F";10.25;-0.269;0.479
2016;"School151";"Class1501";"Child30035";"M";9.73;-1.096;1.425
2016;"School151";"Class1501";"Child30036";"F";9.7;-1.279;0.796
2016;"School151";"Class1502";"Child30037";"F";9.64;-0.396;0.685
2016;"School151";"Class1502";"Child30038";"M";9.71;-0.148;0.78
2016;"School151";"Class1502";"Child30039";"F";10.43;1.028;0.29
2016;"School151";"Class1502";"Child30040";"M";9.93;-1.519;0.882
2016;"School151";"Class1502";"Child30041";"M";9.85;2.97;0.415
2016;"School151";"Class1502";"Child30042";"M";10.12;1.735;0.124
2016;"School151";"Class1502";"Child30043";"M";9.62;-0.421;0.648
2016;"School151";"Class1502";"Child30044";"M";10.01;1.522;-0.151
2016;"School151";"Class1502";"Child30045";"M";10.23;0.718;0.345
2016;"School151";"Class1502";"Child30046";"M";9.71;-0.172;-0.217
2016;"School151";"Class1502";"Child30047";"F";10.27;0.378;-0.328
2016;"School151";"Class1502";"Child30048";"F";10.11;0.385;0.653
2016;"School151";"Class1502";"Child30049";"M";10.35;-0.113;0.845
2016;"School151";"Class1502";"Child30050";"M";9.86;-0.226;0.771
2016;"School151";"Class1502";"Child30051";"F";9.86;-0.163;0.83
2016;"School151";"Class1502";"Child30052";"M";9.89;-0.295;0.586
2016;"School151";"Class1502";"Child30053";"F";9.62;0.653;0.884
2016;"School151";"Class1502";"Child30054";"M";9.6;1.177;0.136
2016;"School151";"Class1502";"Child30055";"F";10.05;0.286;-0.161
2016;"School151";"Class1503";"Child30056";"F";9.79;-0.677;1.124
2016;"School151";"Class1503";"Child30057";"M";10.49;1.188;0.704
2016;"School151";"Class1503";"Child30058";"M";9.68;0.103;1.204
2016;"School151";"Class1503";"Child30059";"M";9.51;-0.382;1.158
2016;"School151";"Class1503";"Child30060";"F";10.41;1.042;0.506
2016;"School151";"Class1503";"Child30061";"F";9.63;-0.652;1.109
2016;"School151";"Class1503";"Child30062";"M";10.29;-1.046;1.098
2016;"School151";"Class1503";"Child30063";"F";10.47;-1.319;0.619
2016;"School151";"Class1503";"Child30064";"M";10.13;-0.299;0.368
2016;"School151";"Class1503";"Child30065";"M";9.64;-0.662;0.531
2016;"School151";"Class1503";"Child30066";"F";9.59;-1.396;-0.326
2016;"School151";"Class1503";"Child30067";"M";10.36;-1.612;0.764
2016;"School151";"Class1503";"Child30068";"F";9.72;0.094;0.42
2016;"School151";"Class1503";"Child30069";"M";10.09;0.485;0.148
2016;"School151";"Class1503";"Child30070";"M";10.25;0.335;1.719
2016;"School151";"Class1503";"Child30071";"F";9.92;0.065;-0.211
2016;"School151";"Class1504";"Child30072";"F";10.19;1.224;0.596
2016;"School151";"Class1504";"Child30073";"F";10.47;-0.802;0.357
2016;"School151";"Class1504";"Child30074";"F";10.05;1.229;1.888
2016;"School151";"Class1504";"Child30075";"M";9.92;-0.857;-0.117
2016;"School151";"Class1504";"Child30076";"F";9.93;-1.627;1.848
2016;"School151";"Class1504";"Child30077";"M";10.26;1.434;0.532
2016;"School151";"Class1504";"Child30078";"M";10.12;0.251;1.353
2016;"School151";"Class1504";"Child30079";"F";9.71;1.753;0.5
2016;"School151";"Class1504";"Child30080";"M";9.86;-0.975;1.162
2016;"School151";"Class1504";"Child30081";"F";9.76;-0.82;-0.119
2016;"School151";"Class1504";"Child30082";"F";10.32;1.716;0.6
2016;"School151";"Class1504";"Child30083";"M";10.09;-1.188;1.164
2016;"School151";"Class1504";"Child30084";"M";10.03;0.732;1.142
2016;"School151";"Class1504";"Child30085";"F";9.8;0.312;-0.256
2016;"School151";"Class1504";"Child30086";"F";9.63;-0.289;0.018
2016;"School151";"Class1504";"Child30087";"F";10.22;1.546;-0.081
2016;"School151";"Class1504";"Child30088";"M";10.49;0.533;0.647
2016;"School151";"Class1504";"Child30089";"F";9.56;-0.575;0.082
2016;"School151";"Class1504";"Child30090";"F";9.59;-2.138;1.198
2016;"School151";"Class1505";"Child30091";"F";10.16;-0.374;0.678
2016;"School151";"Class1505";"Child30092";"M";9.53;-0.057;0.571
2016;"School151";"Class1505";"Child30093";"F";9.77;0.535;1.021
2016;"School151";"Class1505";"Child30094";"F";10.36;-1.591;-0.022
2016;"School151";"Class1505";"Child30095";"M";10.08;0.684;1.033
2016;"School151";"Class1505";"Child30096";"M";9.87;-0.435;2.262
2016;"School151";"Class1505";"Child30097";"M";9.81;-0.581;0.984
2016;"School151";"Class1505";"Child30098";"M";10.09;1.529;0.298
2016;"School151";"Class1505";"Child30099";"M";9.5;-1.565;1.249
2016;"School151";"Class1505";"Child30100";"F";9.63;-0.234;0.629
2016;"School151";"Class1505";"Child30101";"F";10.01;-3.176;0.508
2016;"School151";"Class1505";"Child30102";"M";10.28;0.871;0.91
2016;"School151";"Class1505";"Child30103";"F";10.07;-0.274;0.963
2016;"School151";"Class1505";"Child30104";"F";9.95;-1.308;-0.137
2016;"School151";"Class1505";"Child30105";"F";9.76;-0.258;0.678
2016;"School151";"Class1505";"Child30106";"F";10.4;-0.555;1.073
2016;"School151";"Class1505";"Child30107";"M";9.61;-0.304;0.927
2016;"School151";"Class1505";"Child30108";"M";10.18;-0.253;1.702
2016;"School151";"Class1505";"Child30109";"F";10.28;-0.753;0.501
2016;"School151";"Class1505";"Child30110";"M";10.25;0.033;2.761
2016;"School151";"Class1505";"Child30111";"F";9.57;1.042;2.503
2016;"School151";"Class1506";"Child30112";"F";9.53;-0.062;-1.044
2016;"School151";"Class1506";"Child30113";"F";10.08;-0.121;-0.57
2016;"School151";"Class1506";"Child30114";"F";9.55;0.122;-0.267
2016;"School151";"Class1506";"Child30115";"M";10.09;0.029;0.128
2016;"School151";"Class1506";"Child30116";"M";9.91;-0.126;-0.026
2016;"School151";"Class1506";"Child30117";"F";10.08;1.58;-0.71
2016;"School151";"Class1506";"Child30118";"F";10.27;0.178;0.649
2016;"School151";"Class1506";"Child30119";"M";9.86;-0.716;-0.041
2016;"School151";"Class1506";"Child30120";"F";10.46;-0.159;-0.197
2016;"School151";"Class1506";"Child30121";"F";10.33;-0.395;0.926
2016;"School151";"Class1506";"Child30122";"F";9.89;-0.979;0.306
2016;"School151";"Class1506";"Child30123";"F";9.53;-0.413;0.553
2016;"School151";"Class1506";"Child30124";"F";10.02;0.13;0.306
2016;"School151";"Class1506";"Child30125";"F";9.66;-0.342;-0.258
2016;"School151";"Class1506";"Child30126";"F";10.25;-0.116;0.678
2016;"School151";"Class1506";"Child30127";"F";9.59;0.152;0.127
2016;"School152";"Class1507";"Child30128";"M";9.8;-0.37;3.022
2016;"School152";"Class1507";"Child30129";"F";9.84;1.28;0.519
2016;"School152";"Class1507";"Child30130";"F";9.57;-0.813;0.023
2016;"School152";"Class1507";"Child30131";"F";9.94;-0.824;0.816
2016;"School152";"Class1507";"Child30132";"F";9.71;-0.845;0.401
2016;"School152";"Class1507";"Child30133";"F";9.94;-0.213;1.713
2016;"School152";"Class1507";"Child30134";"M";10.14;-1.738;1.327
2016;"School152";"Class1507";"Child30135";"F";9.99;1.18;0.695
2016;"School152";"Class1507";"Child30136";"F";9.62;-0.181;0.261
2016;"School152";"Class1507";"Child30137";"F";10.01;1.142;1.112
2016;"School152";"Class1507";"Child30138";"F";9.95;2.228;0.608
2016;"School152";"Class1507";"Child30139";"M";10.46;0.61;0.327
2016;"School152";"Class1507";"Child30140";"F";10.46;1.981;1.944
2016;"School152";"Class1508";"Child30141";"M";9.65;-1.028;1.681
2016;"School152";"Class1508";"Child30142";"M";10.23;-0.806;1.356
2016;"School152";"Class1508";"Child30143";"M";10.09;-0.481;1.319
2016;"School152";"Class1508";"Child30144";"M";10;0.424;1.337
2016;"School152";"Class1508";"Child30145";"F";9.76;-0.098;0.748
2016;"School152";"Class1508";"Child30146";"M";9.86;-0.145;1.322
2016;"School152";"Class1508";"Child30147";"F";10.39;0.856;0.136
2016;"School152";"Class1508";"Child30148";"F";9.79;0.7;1.535
2016;"School152";"Class1508";"Child30149";"F";10.47;0.373;-0.359
2016;"School152";"Class1508";"Child30150";"F";9.65;0.164;0.444
2016;"School152";"Class1508";"Child30151";"F";9.77;-1.109;1.404
2016;"School152";"Class1508";"Child30152";"M";10.14;-0.323;1.427
2016;"School152";"Class1508";"Child30153";"F";10.12;-0.976;0.605
2016;"School152";"Class1508";"Child30154";"F";9.58;0.098;0.456
2016;"School152";"Class1508";"Child30155";"F";10.1;-2.016;0.624
2016;"School152";"Class1508";"Child30156";"M";9.76;-0.33;1.81
2016;"School152";"Class1508";"Child30157";"F";9.92;1.024;1.546
2016;"School152";"Class1509";"Child30158";"M";10.17;0.964;0.75
2016;"School152";"Class1509";"Child30159";"M";10.33;0.649;0.751
2016;"School152";"Class1509";"Child30160";"F";10.2;0.894;1.152
2016;"School152";"Class1509";"Child30161";"F";9.87;0.186;0.036
2016;"School152";"Class1509";"Child30162";"M";10.27;-0.139;1.456
2016;"School152";"Class1509";"Child30163";"F";10.32;1.18;0.379
2016;"School152";"Class1509";"Child30164";"M";10.41;-1.355;2.476
2016;"School152";"Class1509";"Child30165";"M";10.05;-0.53;1.41
2016;"School152";"Class1509";"Child30166";"M";9.82;0.959;0.576
2016;"School152";"Class1509";"Child30167";"F";9.59;-1.124;0.188
2016;"School152";"Class1509";"Child30168";"F";9.79;0.139;0.704
2016;"School152";"Class1509";"Child30169";"F";9.92;-0.649;1.266
2016;"School152";"Class1509";"Child30170";"F";9.82;-0.315;0.283
2016;"School152";"Class1509";"Child30171";"M";9.72;-0.511;0.789
2016;"School152";"Class1509";"Child30172";"F";9.93;1.99;0.98
2016;"School152";"Class1509";"Child30173";"M";9.5;0.725;1.991
2016;"School152";"Class1510";"Child30174";"F";9.68;2.371;0.372
2016;"School152";"Class1510";"Child30175";"M";10.04;0.408;2.215
2016;"School152";"Class1510";"Child30176";"F";10.43;0.886;0.434
2016;"School152";"Class1510";"Child30177";"M";10.21;-0.361;0.538
2016;"School152";"Class1510";"Child30178";"F";9.82;-2.484;0.436
2016;"School152";"Class1510";"Child30179";"M";10.35;0.435;1.731
2016;"School152";"Class1510";"Child30180";"F";10.16;0.233;1.458
2016;"School152";"Class1510";"Child30181";"M";9.81;1.316;2.027
2016;"School152";"Class1510";"Child30182";"M";10.01;-0.084;1.617
2016;"School152";"Class1510";"Child30183";"M";9.65;0.087;1.52
2016;"School152";"Class1510";"Child30184";"F";9.79;-0.054;1.306
2016;"School152";"Class1510";"Child30185";"M";10.04;-0.365;2.261
2016;"School152";"Class1510";"Child30186";"F";9.53;0.16;1.621
2016;"School152";"Class1510";"Child30187";"M";9.55;0.359;1.566
2016;"School152";"Class1510";"Child30188";"M";10.14;0.464;2.921
2016;"School152";"Class1510";"Child30189";"F";9.71;-2.719;0.943
2016;"School152";"Class1510";"Child30190";"F";10.4;1.28;0.397
2016;"School152";"Class1510";"Child30191";"M";9.52;-1.29;1.835
2016;"School152";"Class1510";"Child30192";"F";10.47;-0.246;0.788
2016;"School152";"Class1510";"Child30193";"F";9.67;-0.43;1.819
2016;"School152";"Class1510";"Child30194";"M";10.22;0.516;1.571
2016;"School152";"Class1511";"Child30195";"F";9.86;-0.106;0.492
2016;"School152";"Class1511";"Child30196";"M";9.59;-0.089;1.125
2016;"School152";"Class1511";"Child30197";"F";9.91;-0.451;0.94
2016;"School152";"Class1511";"Child30198";"F";9.54;0.53;0.567
2016;"School152";"Class1511";"Child30199";"M";9.82;0.902;1.307
2016;"School152";"Class1511";"Child30200";"F";10.1;-1.473;-0.784
2016;"School152";"Class1511";"Child30201";"M";9.5;-0.516;0.102
2016;"School152";"Class1511";"Child30202";"M";9.82;0.761;1.258
2016;"School152";"Class1511";"Child30203";"F";10.1;1.012;0.87
2016;"School152";"Class1511";"Child30204";"M";9.78;-0.188;2.417
2016;"School152";"Class1511";"Child30205";"F";10.36;0.069;1.273
2016;"School152";"Class1511";"Child30206";"M";10.33;0.25;1.118
2016;"School152";"Class1511";"Child30207";"M";10.19;1.139;1.585
2016;"School152";"Class1511";"Child30208";"M";10.28;0.324;0.847
2016;"School152";"Class1511";"Child30209";"F";9.64;2.142;0.555
2016;"School153";"Class1512";"Child30210";"F";10.5;-1.158;1.155
2016;"School153";"Class1512";"Child30211";"F";10.12;2.09;-0.065
2016;"School153";"Class1512";"Child30212";"F";10.09;-0.582;0.952
2016;"School153";"Class1512";"Child30213";"F";9.8;1.766;0.76
2016;"School153";"Class1512";"Child30214";"F";9.98;-1.367;0.783
2016;"School153";"Class1512";"Child30215";"M";10.05;0.232;1.79
2016;"School153";"Class1512";"Child30216";"M";10.03;-0.851;1.596
2016;"School153";"Class1512";"Child30217";"M";9.65;1.281;2.014
2016;"School153";"Class1512";"Child30218";"F";10.5;0.359;1.113
2016;"School153";"Class1512";"Child30219";"F";10.32;-0.82;-0.358
2016;"School153";"Class1512";"Child30220";"F";9.79;2.093;0.686
2016;"School153";"Class1512";"Child30221";"M";10.08;-0.788;1.62
2016;"School153";"Class1512";"Child30222";"M";9.66;-0.512;1.896
2016;"School153";"Class1512";"Child30223";"M";9.73;-0.438;1.133
2016;"School153";"Class1512";"Child30224";"F";10.1;-0.539;-0.182
2016;"School153";"Class1512";"Child30225";"F";9.92;0.267;0.487
2016;"School153";"Class1512";"Child30226";"M";9.74;-0.105;1.496
2016;"School153";"Class1512";"Child30227";"F";10.09;-0.21;1.505
2016;"School153";"Class1512";"Child30228";"F";9.58;0.031;0.841
2016;"School153";"Class1512";"Child30229";"M";9.59;0.295;0.362
2016;"School153";"Class1512";"Child30230";"M";10;-1.316;1.504
2016;"School153";"Class1512";"Child30231";"M";10.36;0.661;1.306
2016;"School153";"Class1512";"Child30232";"F";9.79;0.98;-1.026
2016;"School153";"Class1512";"Child30233";"F";10.07;0.5;0.796
2016;"School153";"Class1512";"Child30234";"F";10.32;-0.45;-0.042
2016;"School153";"Class1512";"Child30235";"F";9.53;1.032;0.064
2016;"School153";"Class1513";"Child30236";"F";9.78;-0.603;1.417
2016;"School153";"Class1513";"Child30237";"F";9.91;-0.492;1.439
2016;"School153";"Class1513";"Child30238";"M";9.67;0.038;0.343
2016;"School153";"Class1513";"Child30239";"M";10.31;-0.56;1.697
2016;"School153";"Class1513";"Child30240";"F";9.99;0.501;0.27
2016;"School153";"Class1513";"Child30241";"M";9.92;-0.402;1.489
2016;"School153";"Class1513";"Child30242";"F";10.36;1.629;0.793
2016;"School153";"Class1513";"Child30243";"M";10.04;-0.854;1.189
2016;"School153";"Class1513";"Child30244";"M";9.9;-0.636;2.041
2016;"School153";"Class1513";"Child30245";"M";9.61;-0.764;0.5
2016;"School153";"Class1513";"Child30246";"F";10.46;-2.113;0.645
2016;"School153";"Class1513";"Child30247";"F";9.58;-0.248;1.008
2016;"School153";"Class1513";"Child30248";"F";9.66;1.723;0.781
2016;"School153";"Class1513";"Child30249";"F";10.09;-0.753;0.638
2016;"School153";"Class1513";"Child30250";"F";10.26;0.201;0.13
2016;"School153";"Class1513";"Child30251";"M";9.77;0.442;1.321
2016;"School153";"Class1513";"Child30252";"F";9.75;-0.527;0.969
2016;"School153";"Class1513";"Child30253";"M";10.25;-1.22;0.556
2016;"School153";"Class1513";"Child30254";"M";9.91;-1.012;1.145
2016;"School153";"Class1513";"Child30255";"F";9.82;-1.256;0.213
2016;"School153";"Class1513";"Child30256";"F";10.13;0.98;0.874
2016;"School153";"Class1513";"Child30257";"F";10.26;-1.16;-0.366
2016;"School153";"Class1513";"Child30258";"F";10.01;-1.023;0.661
2016;"School153";"Class1513";"Child30259";"F";9.85;0.397;0.528
2016;"School153";"Class1513";"Child30260";"F";10.35;-0.437;1.341
2016;"School153";"Class1513";"Child30261";"M";9.66;-0.81;1.121
2016;"School153";"Class1513";"Child30262";"F";10.31;-1.387;-1.01
2016;"School153";"Class1513";"Child30263";"F";9.54;-0.772;0.765
2016;"School153";"Class1514";"Child30264";"F";10.08;-0.163;-0.779
2016;"School153";"Class1514";"Child30265";"F";10.12;2.049;-0.632
2016;"School153";"Class1514";"Child30266";"F";9.81;0.844;0.193
2016;"School153";"Class1514";"Child30267";"M";9.53;-0.773;0.322
2016;"School153";"Class1514";"Child30268";"M";9.77;-0.572;0.974
2016;"School153";"Class1514";"Child30269";"M";10.24;-0.654;-0.413
2016;"School153";"Class1514";"Child30270";"F";9.77;-0.026;0.545
2016;"School153";"Class1514";"Child30271";"F";10.33;0.148;0.738
2016;"School153";"Class1514";"Child30272";"M";9.77;-0.751;1.078
2016;"School153";"Class1514";"Child30273";"F";10.36;1.12;1.315
2016;"School153";"Class1514";"Child30274";"M";10.02;-1.519;0.979
2016;"School153";"Class1514";"Child30275";"M";9.88;0.726;1.691
2016;"School153";"Class1515";"Child30276";"M";10.46;-0.748;0.439
2016;"School153";"Class1515";"Child30277";"M";10.46;0.553;0.025
2016;"School153";"Class1515";"Child30278";"F";9.57;1.915;0.812
2016;"School153";"Class1515";"Child30279";"F";10.34;-0.754;1.183
2016;"School153";"Class1515";"Child30280";"M";10.45;0.473;0.392
2016;"School153";"Class1515";"Child30281";"M";10.22;0.614;1.7
2016;"School153";"Class1515";"Child30282";"M";9.89;1.3;2.355
2016;"School153";"Class1515";"Child30283";"M";9.84;-0.158;1.845
2016;"School153";"Class1515";"Child30284";"F";9.95;-1.581;0.181
2016;"School153";"Class1515";"Child30285";"M";9.74;1.127;1.492
2016;"School153";"Class1515";"Child30286";"M";9.6;-1.71;1.143
2016;"School153";"Class1515";"Child30287";"F";9.59;-1.332;-0.004
2016;"School153";"Class1515";"Child30288";"M";10.04;2.047;1.039
2016;"School153";"Class1515";"Child30289";"F";10;-1.569;1.082
2016;"School153";"Class1515";"Child30290";"F";9.63;0.256;-0.188
2016;"School153";"Class1515";"Child30291";"M";9.82;-1.028;1.456
2016;"School153";"Class1515";"Child30292";"M";10.16;0.668;2.335
2016;"School153";"Class1515";"Child30293";"F";9.61;0.257;-0.25
2016;"School153";"Class1515";"Child30294";"F";9.77;-0.48;1.498
2016;"School153";"Class1515";"Child30295";"F";10.06;0.408;-0.432
2016;"School153";"Class1516";"Child30296";"M";10.34;0.344;1.074
2016;"School153";"Class1516";"Child30297";"F";10.27;0.046;1.32
2016;"School153";"Class1516";"Child30298";"F";10.46;-0.811;0.068
2016;"School153";"Class1516";"Child30299";"M";9.51;1.249;0.953
2016;"School153";"Class1516";"Child30300";"F";10.08;-2.204;-0.393
2016;"School153";"Class1516";"Child30301";"F";10.17;0.334;0.241
2016;"School153";"Class1516";"Child30302";"F";10.35;-0.791;0.467
2016;"School153";"Class1516";"Child30303";"M";9.73;-2.3;0.816
2016;"School153";"Class1516";"Child30304";"M";10.41;-0.431;-0.088
2016;"School153";"Class1516";"Child30305";"F";9.54;0.125;-0.093
2016;"School153";"Class1516";"Child30306";"F";9.66;-0.751;0.786
2016;"School153";"Class1516";"Child30307";"F";9.79;0.141;-0.323
2016;"School153";"Class1516";"Child30308";"F";10.3;1.541;0.484
2016;"School153";"Class1516";"Child30309";"M";10.11;1.071;0.681
2016;"School153";"Class1516";"Child30310";"M";9.57;-0.427;0.216
2016;"School153";"Class1516";"Child30311";"F";10.03;-0.186;-0.011
2016;"School153";"Class1516";"Child30312";"M";10.12;0.802;0.691
2016;"School153";"Class1516";"Child30313";"M";9.54;-0.372;0.642
2016;"School153";"Class1516";"Child30314";"M";9.9;-2.765;0.857
2016;"School153";"Class1516";"Child30315";"M";10.34;0.674;0.343
2016;"School153";"Class1516";"Child30316";"F";9.68;-0.046;-0.387
2016;"School153";"Class1516";"Child30317";"F";10.06;0.912;0.158
2016;"School153";"Class1516";"Child30318";"M";9.98;0.82;-0.482
2016;"School153";"Class1516";"Child30319";"M";10.16;-0.628;0.149
2016;"School153";"Class1516";"Child30320";"M";9.55;-1.965;0.59
2016;"School153";"Class1516";"Child30321";"F";10.01;-1.316;-0.056
2016;"School153";"Class1517";"Child30322";"F";10.08;0.879;-1.137
2016;"School153";"Class1517";"Child30323";"F";9.86;-0.409;0.126
2016;"School153";"Class1517";"Child30324";"M";10.35;-0.063;0.835
2016;"School153";"Class1517";"Child30325";"M";10.32;-0.464;1.142
2016;"School153";"Class1517";"Child30326";"F";10.23;-1.747;-0.905
2016;"School153";"Class1517";"Child30327";"M";10.21;-0.398;-0.089
2016;"School153";"Class1517";"Child30328";"F";9.54;-2.233;-0.172
2016;"School153";"Class1517";"Child30329";"F";10.42;-0.002;0.31
2016;"School153";"Class1517";"Child30330";"F";9.6;-1.361;1.256
2016;"School153";"Class1517";"Child30331";"F";10.48;0.046;1.264
2016;"School153";"Class1517";"Child30332";"F";9.89;-0.945;-1.573
2016;"School153";"Class1517";"Child30333";"M";9.63;0.999;-0.033
2016;"School153";"Class1517";"Child30334";"M";10.15;0.828;1.661
2016;"School153";"Class1517";"Child30335";"F";9.59;0.435;-0.442
2016;"School153";"Class1517";"Child30336";"F";9.97;0.542;0.248
2016;"School153";"Class1517";"Child30337";"M";9.88;-0.006;0.619
2016;"School153";"Class1517";"Child30338";"F";9.76;-0.554;-0.028
2016;"School153";"Class1517";"Child30339";"F";10.22;1.533;-0.394
2016;"School153";"Class1517";"Child30340";"F";10.1;-1.138;-1.364
2016;"School153";"Class1518";"Child30341";"M";10.31;0.634;0.926
2016;"School153";"Class1518";"Child30342";"M";9.8;0.195;1.788
2016;"School153";"Class1518";"Child30343";"M";9.7;-0.521;0.592
2016;"School153";"Class1518";"Child30344";"F";10.5;1.366;0.326
2016;"School153";"Class1518";"Child30345";"F";9.78;0.769;0.109
2016;"School153";"Class1518";"Child30346";"M";10.4;-1.404;1.306
2016;"School153";"Class1518";"Child30347";"M";9.55;0.481;0.599
2016;"School153";"Class1518";"Child30348";"M";9.92;-0.237;1.764
2016;"School153";"Class1518";"Child30349";"F";9.95;1.169;1.429
2016;"School153";"Class1518";"Child30350";"M";10.45;0.193;1.867
2016;"School153";"Class1518";"Child30351";"M";10.28;0.311;0.145
2016;"School153";"Class1518";"Child30352";"F";10.31;-1.061;0.396
2016;"School153";"Class1518";"Child30353";"F";9.58;0.661;-0.185
2016;"School153";"Class1518";"Child30354";"F";10.08;0.961;-0.355
2016;"School153";"Class1518";"Child30355";"F";9.67;-0.462;0.315
2016;"School153";"Class1518";"Child30356";"M";10.41;-1.68;1.994
2016;"School153";"Class1518";"Child30357";"F";10.13;-1.315;0.845
2016;"School153";"Class1518";"Child30358";"F";9.77;0.752;0.288
2016;"School153";"Class1518";"Child30359";"F";9.86;-0.517;0.598
2016;"School153";"Class1518";"Child30360";"M";9.7;1.704;0.433
2016;"School153";"Class1518";"Child30361";"F";9.69;0.389;-0.03
2016;"School153";"Class1518";"Child30362";"F";10.11;-0.204;0.322
2016;"School153";"Class1518";"Child30363";"F";9.8;-1.04;-0.515
2016;"School153";"Class1518";"Child30364";"F";9.72;1.492;0.387
2016;"School153";"Class1519";"Child30365";"M";9.6;0.061;0.668
2016;"School153";"Class1519";"Child30366";"F";9.57;-0.525;0.358
2016;"School153";"Class1519";"Child30367";"M";9.65;-0.012;0.754
2016;"School153";"Class1519";"Child30368";"M";10.07;-1.381;0.464
2016;"School153";"Class1519";"Child30369";"M";10.47;-2.203;2.354
2016;"School153";"Class1519";"Child30370";"F";9.52;-0.713;-0.245
2016;"School153";"Class1519";"Child30371";"F";9.69;-0.023;0.076
2016;"School153";"Class1519";"Child30372";"M";10.25;-1.107;0.265
2016;"School153";"Class1519";"Child30373";"M";9.77;-0.174;0.331
2016;"School153";"Class1519";"Child30374";"M";10.29;0.662;0.714
2016;"School153";"Class1519";"Child30375";"M";9.86;0.92;1.898
2016;"School153";"Class1519";"Child30376";"F";9.93;-1.503;1.211
2016;"School153";"Class1519";"Child30377";"F";9.81;0.175;-0.206
2016;"School153";"Class1519";"Child30378";"F";10.27;-0.889;0.542
2016;"School153";"Class1519";"Child30379";"F";10.04;0.313;0.39
2016;"School153";"Class1519";"Child30380";"F";9.57;0.438;0.671
2016;"School153";"Class1519";"Child30381";"M";9.97;0.224;1.087
2016;"School153";"Class1519";"Child30382";"M";9.66;-2.124;0.727
2016;"School153";"Class1519";"Child30383";"F";10.39;0.436;-0.258
2016;"School153";"Class1519";"Child30384";"M";9.87;-0.619;0.168
2016;"School153";"Class1520";"Child30385";"M";9.69;-0.519;0.852
2016;"School153";"Class1520";"Child30386";"F";10.37;-0.904;0.086
